event_id,entity_type,entity_id,city_id,event_type,occurred_at,for_date,lead_time_days,channel,party_size,quoted_price,currency,converted,session_id
pev_70969379,flight_fare,far_0df5f587,cty_5698a7ab,view,2026-08-21T23:43:00+05:30,2026-09-04,14,mobile_app,2,6974.98,INR,0,ses_0942f04828c8
pev_c3418973,flight_fare,far_18ec8367,cty_36afaa5c,search,2026-05-05T12:32:00+05:30,2026-05-08,3,mobile_app,2,,,0,ses_18d010f50ae6
pev_b1b82fce,room_type,rmt_3f0b8e63,cty_5698a7ab,search,2025-08-02T07:55:00+05:30,2025-08-09,7,mobile_app,4,4551.55,INR,0,ses_4eec7513890f
pev_a7468417,room_type,rmt_9efd9ddb,cty_541018a9,abandon,2026-01-29T15:46:00+05:30,2026-02-05,7,web,2,20164.55,INR,0,ses_76a42b676bc9
pev_01939d88,room_type,rmt_dc0f7b12,cty_7f673457,search,2025-10-31T18:00:00+05:30,2025-12-30,60,web,1,,,0,ses_2228cce603fe
pev_75f77f5b,room_type,rmt_92dd27a3,cty_009c9fd2,view,2025-09-05T20:13:00+05:30,2025-11-04,60,agent,2,40487.74,LKR,0,ses_9e41ddbcdce7
pev_a733d583,room_type,rmt_fcdfb4e0,cty_009c9fd2,view,2025-08-21T21:36:00+05:30,2025-08-28,7,mobile_app,1,19331.91,LKR,0,ses_da3dc7c11abe
pev_35705120,room_type,rmt_110f3683,cty_7f673457,search,2026-05-24T14:47:00+05:30,2026-09-21,120,web,2,2948.59,INR,0,ses_5ad0df12b87f
pev_c410d06e,flight_fare,far_f5d86421,cty_ab50efee,search,2026-01-14T02:08:00+05:30,2026-01-15,1,mobile_app,4,,,0,ses_6fc414a96a6d
pev_6ad2db66,flight_fare,far_5f8739a1,cty_36afaa5c,search,2025-10-18T23:03:00+05:30,2025-11-17,30,web,1,16755558.71,IDR,0,ses_865255987f20
pev_36dd6c6e,room_type,rmt_2a8aa24f,cty_c0f2d9de,search,2026-03-02T03:31:00+05:30,2026-03-09,7,mobile_app,2,,,0,ses_36435cfed5bd
pev_9a5dbd05,room_type,rmt_9ba12419,cty_a5f16904,search,2026-04-22T01:50:00+05:30,2026-04-25,3,mobile_app,2,22888.44,THB,0,ses_6f9b117bc966
pev_cf912012,flight_fare,far_94c44233,cty_f8b75f8e,search,2026-04-21T04:42:00+05:30,2026-04-22,1,mobile_app,4,20758.32,INR,0,ses_57aae760fb92
pev_a2cb885c,flight_fare,far_c53b5c75,cty_c07454f1,search,2025-12-21T08:05:00+05:30,2025-12-22,1,web,2,,,0,ses_a5362cabf23b
pev_0d6ea741,flight_fare,far_069122ff,cty_0b92e2e7,search,2025-12-30T10:44:00+05:30,2026-01-29,30,mobile_app,2,8000.98,INR,0,ses_271968ce2497
pev_d4d57feb,flight_fare,far_9031a052,cty_621f4a84,cancellation,2026-03-05T18:07:00+05:30,2026-03-19,14,web,2,13420.06,INR,0,ses_1edfd2e7a2e0
pev_f485b03e,room_type,rmt_546d32f3,cty_17b8ef2f,search,2026-03-27T04:40:00+05:30,2026-04-03,7,web,2,,,0,ses_f2d359e8d1ee
pev_d4b43135,room_type,rmt_e2cbaed4,cty_541018a9,search,2026-04-10T19:08:00+05:30,2026-08-08,120,partner,6,,,0,ses_5a9c314d2cac
pev_0c2a36f1,room_type,rmt_72d2bca1,cty_0b7f5985,cancellation,2025-12-30T16:15:00+05:30,2026-01-02,3,mobile_app,2,6812.26,CHF,0,ses_a5ab76597d34
pev_206dbc74,room_type,rmt_18bef650,cty_cf1c6ac5,abandon,2025-08-12T14:56:00+05:30,2025-08-15,3,web,3,7747.77,INR,0,ses_3b9e94339c0b
pev_8c030f93,flight_fare,far_09bbd5e9,cty_ab50efee,search,2025-09-23T10:51:00+05:30,2025-09-30,7,web,2,,,0,ses_3199c2b610c3
pev_09ccacbd,room_type,rmt_abcb8af5,cty_3503e391,search,2026-05-24T22:34:00+05:30,2026-05-31,7,mobile_app,2,8019.26,INR,0,ses_acbafc04cc07
pev_f4c691aa,room_type,rmt_12804e9a,cty_67ee7f6f,search,2025-09-16T09:38:00+05:30,2025-09-23,7,call_centre,1,,,0,ses_9418d7951a4a
pev_8f9fcc3a,room_type,rmt_cd365e82,cty_9aa02925,view,2025-12-17T14:07:00+05:30,2025-12-18,1,call_centre,2,13730.26,MVR,0,ses_15bef2671011
pev_3e0cd551,room_type,rmt_ba37d6d6,cty_10cbee86,view,2025-10-11T00:31:00+05:30,2025-11-10,30,partner,1,11579.73,INR,0,ses_b7a9061de698
pev_8aed6de3,room_type,rmt_c15be1a0,cty_51a149b7,search,2025-10-03T22:04:00+05:30,2025-10-06,3,mobile_app,4,,,0,ses_7fe7574fe908
pev_f7a79f22,room_type,rmt_e6402633,cty_c43cfa94,search,2026-06-13T07:21:00+05:30,2026-06-27,14,mobile_app,3,4000.55,INR,0,ses_4fe65f4a1cda
pev_bee17130,room_type,rmt_62a96035,cty_541018a9,search,2025-11-24T16:10:00+05:30,2025-12-01,7,web,2,39822.47,INR,0,ses_9c74ebe4ade2
pev_a8aa103c,room_type,rmt_146c863c,cty_a5f16904,search,2026-06-27T01:31:00+05:30,2026-07-11,14,agent,4,8928.46,THB,0,ses_2582d757e0b8
pev_e1a31bcc,room_type,rmt_576ef766,cty_7be8559f,view,2025-10-20T23:32:00+05:30,2025-11-03,14,call_centre,2,5901.24,INR,0,ses_c3a861cf3ff6
pev_70b25002,flight_fare,far_d73e32fc,cty_36afaa5c,view,2025-09-23T02:23:00+05:30,2025-09-26,3,partner,6,18861688.72,IDR,0,ses_9d2206614670
pev_2841e58b,flight_fare,far_c4064b84,cty_36afaa5c,view,2026-08-20T09:19:00+05:30,2026-09-03,14,web,4,14705627.48,IDR,0,ses_bb4666ae9e7f
pev_b543c0e8,room_type,rmt_4d763b85,cty_9aa02925,search,2025-10-16T08:59:00+05:30,2025-10-17,1,web,1,,,0,ses_35a2e2f4e80a
pev_c04f22c5,room_type,rmt_dac67beb,cty_d401ef6b,view,2026-02-27T00:29:00+05:30,2026-03-13,14,mobile_app,4,5045.16,INR,0,ses_3ddd88a4aed7
pev_e125785d,flight_fare,far_274c2547,cty_ab50efee,search,2026-07-02T17:36:00+05:30,2026-07-09,7,web,1,15341.06,INR,0,ses_3dee7e84229a
pev_0dacd935,room_type,rmt_dac67beb,cty_d401ef6b,search,2026-08-15T04:55:00+05:30,2026-08-22,7,partner,2,,,0,ses_fdd98c8c4f30
pev_45a4e61e,room_type,rmt_cd0a1cfc,cty_bbb31d67,booking,2026-01-12T11:42:00+05:30,2026-01-19,7,web,1,8054.09,INR,1,ses_d6ebc27ab508
pev_92507f28,room_type,rmt_7d0cef5a,cty_8b6b1652,search,2026-02-13T22:40:00+05:30,2026-03-15,30,partner,1,6457.56,INR,0,ses_c55bdae4df18
pev_32e1a86d,room_type,rmt_d3ea4acb,cty_8fc1539e,search,2026-06-19T06:36:00+05:30,2026-06-26,7,web,1,4440.47,INR,0,ses_190180fea682
pev_a3525ccc,room_type,rmt_1b8a9b54,cty_0b7f5985,booking,2026-03-27T11:04:00+05:30,2026-05-26,60,web,1,10679.84,CHF,1,ses_84856072de7b
pev_568a948e,flight_fare,far_ea3206bb,cty_7cb0b529,booking,2026-05-29T05:11:00+05:30,2026-06-28,30,agent,6,34066.57,INR,1,ses_f23ecde087bb
pev_ccecc77b,room_type,rmt_f09dd267,cty_0d062a51,search,2026-01-07T01:33:00+05:30,2026-01-10,3,mobile_app,6,,,0,ses_befc53dcd764
pev_3f72657c,flight_fare,far_1100afc4,cty_0b92e2e7,search,2025-12-04T09:44:00+05:30,2025-12-05,1,web,1,,,0,ses_72a609436de4
pev_8c4f60b8,room_type,rmt_da84c2a1,cty_3503e391,view,2026-03-20T17:38:00+05:30,2026-04-03,14,web,3,2152.84,INR,0,ses_35d8f2420d01
pev_c401aea3,flight_fare,far_584fcc0c,cty_36afaa5c,search,2026-01-12T21:02:00+05:30,2026-01-26,14,mobile_app,3,,,0,ses_bfc267f9c9e1
pev_5bfa0312,room_type,rmt_2be23202,cty_95e7c8ca,search,2025-10-18T10:34:00+05:30,2026-02-15,120,mobile_app,1,,,0,ses_ff8a0743884e
pev_66b9f4e9,room_type,rmt_df2d2be7,cty_10cbee86,booking,2026-03-02T13:51:00+05:30,2026-04-01,30,agent,4,9121.21,INR,1,ses_2379444f5a80
pev_8b9e7db1,room_type,rmt_21874df4,cty_51a149b7,booking,2025-10-02T16:24:00+05:30,2025-10-09,7,mobile_app,4,42667.58,JPY,1,ses_57eb1fefd420
pev_a5c4884c,room_type,rmt_b25aa779,cty_6320eea9,booking,2026-02-23T20:52:00+05:30,2026-03-09,14,partner,1,33385.72,QAR,1,ses_71e71df1f8ee
pev_fd0a01c8,flight_fare,far_382697d3,cty_36afaa5c,view,2025-12-08T15:52:00+05:30,2025-12-22,14,mobile_app,2,22529282.98,IDR,0,ses_93e9d78bd632
pev_f686e69d,room_type,rmt_5df6ca92,cty_7b89639e,view,2026-01-15T14:57:00+05:30,2026-03-16,60,web,3,11002.04,AED,0,ses_15745bd5b387
pev_3b3f40fd,flight_fare,far_66688aca,cty_7cb0b529,booking,2025-09-30T16:52:00+05:30,2025-10-07,7,mobile_app,4,7005.60,INR,1,ses_60337f0425f2
pev_a0b616d9,flight_fare,far_584fcc0c,cty_36afaa5c,view,2025-12-16T23:39:00+05:30,2025-12-17,1,web,1,7993265.10,IDR,0,ses_8497a5dc0938
pev_744f4847,flight_fare,far_9f85b158,cty_8b6b1652,search,2026-04-25T07:57:00+05:30,2026-06-24,60,mobile_app,2,,,0,ses_fdf6ef32be7c
pev_a5dacd08,room_type,rmt_585c4ce8,cty_a50bc5dd,view,2025-09-26T13:05:00+05:30,2026-01-24,120,agent,2,18828.36,LKR,0,ses_d84a6689d513
pev_a00164d1,room_type,rmt_903c62d8,cty_d401ef6b,search,2026-01-25T23:09:00+05:30,2026-02-08,14,web,6,,,0,ses_869e5e58fdef
pev_0c5cc114,flight_fare,far_03dcf1b9,cty_cfec17b6,search,2026-05-05T11:27:00+05:30,2026-07-04,60,mobile_app,4,,,0,ses_2691eff3aad6
pev_5023fb93,room_type,rmt_b88c287c,cty_9aa02925,search,2026-07-06T10:35:00+05:30,2026-11-03,120,mobile_app,2,,,0,ses_ea888d8700ce
pev_d3711151,room_type,rmt_f42e207b,cty_c43cfa94,view,2025-10-28T04:30:00+05:30,2025-11-11,14,web,6,9009.24,INR,0,ses_05421fe666e3
pev_1cb343ae,flight_fare,far_c10c64a7,cty_36afaa5c,view,2026-06-17T19:40:00+05:30,2026-06-18,1,web,1,2669650.30,IDR,0,ses_1385b649bcac
pev_b2b75829,flight_fare,far_a23aab8e,cty_a5f16904,booking,2026-02-13T02:27:00+05:30,2026-02-16,3,mobile_app,2,8182.83,THB,1,ses_6b31a7b4e0f8
pev_0f9016a5,room_type,rmt_066230cc,cty_009c9fd2,search,2026-01-19T20:02:00+05:30,2026-01-26,7,web,3,13105.19,LKR,0,ses_e777ad62b0b7
pev_1aa0ab15,room_type,rmt_585c4ce8,cty_a50bc5dd,search,2026-01-02T13:16:00+05:30,2026-01-03,1,mobile_app,2,30151.82,LKR,0,ses_3146779ab91b
pev_68e3608e,room_type,rmt_efe926e5,cty_b6ccbb3b,search,2025-08-11T04:00:00+05:30,2025-08-25,14,mobile_app,2,,,0,ses_3fd50cb80715
pev_1d1315f5,room_type,rmt_5c02afa1,cty_b6ccbb3b,search,2025-12-18T11:04:00+05:30,2025-12-19,1,mobile_app,2,36748.04,INR,0,ses_27226739168f
pev_21187756,room_type,rmt_e1c75857,cty_f29656ff,search,2026-03-09T14:53:00+05:30,2026-03-23,14,mobile_app,1,8483.58,INR,0,ses_50d133e27e0b
pev_c4b06ade,flight_fare,far_069122ff,cty_0b92e2e7,search,2026-08-02T12:49:00+05:30,2026-11-30,120,mobile_app,2,5924.48,INR,0,ses_98fe3f9c2f2b
pev_d281e8c6,room_type,rmt_37ade1d3,cty_6320eea9,search,2026-07-23T00:48:00+05:30,2026-08-06,14,web,3,,,0,ses_5b2530cf561f
pev_57f55321,room_type,rmt_693809d0,cty_5d572c8a,view,2025-08-26T15:33:00+05:30,2025-09-02,7,mobile_app,2,3128.34,INR,0,ses_9f08fae6832b
pev_abd280ed,flight_fare,far_934a8882,cty_ab50efee,view,2026-03-06T15:00:00+05:30,2026-07-04,120,web,1,29710.91,INR,0,ses_acba9c651d89
pev_09dfe1f4,room_type,rmt_eb54fcb4,cty_7cb0b529,abandon,2025-11-04T19:08:00+05:30,2025-11-18,14,mobile_app,2,4727.37,INR,0,ses_1c578e67702a
pev_e0743cc4,flight_fare,far_4ddea2a7,cty_ab50efee,search,2025-09-06T06:34:00+05:30,2025-11-05,60,web,2,10807.62,INR,0,ses_1d54c4a61fca
pev_93ed638c,room_type,rmt_8c3d4bbe,cty_b6ccbb3b,search,2026-03-16T06:36:00+05:30,2026-03-23,7,call_centre,1,,,0,ses_c8c51f9a13b3
pev_300b2522,room_type,rmt_06f0a27d,cty_c97e6cd5,view,2026-04-27T21:31:00+05:30,2026-04-30,3,agent,1,15063.04,INR,0,ses_5412e706d960
pev_c3f7cb6d,room_type,rmt_ca2fad13,cty_718f03c7,search,2026-08-20T04:14:00+05:30,2026-08-27,7,mobile_app,2,4838.65,INR,0,ses_45d96c939cf7
pev_576656d7,room_type,rmt_b4e8bb06,cty_51a149b7,cancellation,2026-01-28T15:42:00+05:30,2026-02-04,7,call_centre,4,12890.72,JPY,0,ses_d52e877de4c6
pev_d8622fb1,room_type,rmt_2698e098,cty_caf3c1ee,search,2026-05-23T13:49:00+05:30,2026-06-22,30,agent,2,12073.91,INR,0,ses_d2d8d1f0f8c3
pev_7d1d7e65,room_type,rmt_d525547c,cty_95d040d8,search,2026-08-06T22:18:00+05:30,2026-08-20,14,partner,2,6044.52,NPR,0,ses_3f8e839748b9
pev_4ec5c5c3,room_type,rmt_85a4674c,cty_1ced6ede,view,2025-10-29T07:27:00+05:30,2025-11-01,3,web,4,4718.29,AED,0,ses_09e9e72a5421
pev_7184a948,room_type,rmt_eea5cfbe,cty_ab50efee,booking,2026-06-12T03:05:00+05:30,2026-07-12,30,mobile_app,6,10640.51,INR,1,ses_a9bc82e32b1b
pev_18532ae4,flight_fare,far_b3d3fdac,cty_7b89639e,search,2026-05-17T17:48:00+05:30,2026-05-31,14,web,2,421.59,AED,0,ses_7d6f9800571b
pev_1d9adc01,flight_fare,far_2ea09c3c,cty_17b8ef2f,search,2026-06-04T01:32:00+05:30,2026-06-07,3,mobile_app,4,6738.47,INR,0,ses_f4dc908427a8
pev_3d837326,room_type,rmt_b2228b31,cty_c07454f1,abandon,2025-10-05T08:33:00+05:30,2025-11-04,30,call_centre,1,4664.98,INR,0,ses_44691108731f
pev_100520d7,room_type,rmt_62a96035,cty_541018a9,search,2026-06-18T19:59:00+05:30,2026-06-25,7,mobile_app,4,,,0,ses_dd4302dfb57f
pev_d89307de,flight_fare,far_1100afc4,cty_0b92e2e7,search,2025-08-29T18:53:00+05:30,2025-09-01,3,web,2,3985.75,INR,0,ses_86d3bf3f7837
pev_4e757b82,room_type,rmt_f0522faf,cty_8b6b1652,search,2025-12-24T19:34:00+05:30,2025-12-31,7,web,2,,,0,ses_672498d8fe3a
pev_291b5ebd,room_type,rmt_ca1974aa,cty_cf1c6ac5,search,2026-08-14T21:07:00+05:30,2026-10-13,60,web,1,,,0,ses_dc62814668cc
pev_8e8010fd,flight_fare,far_80fa1038,cty_c07454f1,booking,2026-05-08T12:40:00+05:30,2026-05-15,7,agent,4,7692.49,INR,1,ses_d064628b64ce
pev_d1154345,room_type,rmt_87189c11,cty_7be8559f,abandon,2026-06-03T07:03:00+05:30,2026-06-10,7,web,4,2971.12,INR,0,ses_5acdb5ee9869
pev_635d6c86,room_type,rmt_4b888cdb,cty_10cbee86,search,2026-06-29T11:24:00+05:30,2026-07-29,30,agent,3,4080.22,INR,0,ses_46fa5d39de1c
pev_438c4540,room_type,rmt_e68f231a,cty_67ee7f6f,search,2025-09-25T01:44:00+05:30,2025-10-09,14,mobile_app,2,,,0,ses_d3eb4d6eb333
pev_9e33df77,room_type,rmt_bc2235c7,cty_6320eea9,search,2026-07-07T15:39:00+05:30,2026-07-14,7,mobile_app,1,11005.59,QAR,0,ses_2eae19380624
pev_3c9d5558,room_type,rmt_d8517891,cty_7b89639e,search,2026-01-18T07:03:00+05:30,2026-03-19,60,mobile_app,6,4839.29,AED,0,ses_2d7bd219c08f
pev_6baabdf7,room_type,rmt_b80932d3,cty_95d040d8,view,2026-07-10T14:11:00+05:30,2026-07-24,14,web,2,5628.64,NPR,0,ses_5d3e31d09f49
pev_05659b4e,room_type,rmt_dc0f7b12,cty_7f673457,search,2026-02-04T03:29:00+05:30,2026-03-06,30,web,2,4628.93,INR,0,ses_5652f69cd2f2
pev_c2507c74,room_type,rmt_4f1d0d38,cty_0b92e2e7,cancellation,2026-04-20T16:39:00+05:30,2026-05-04,14,agent,2,5852.91,INR,0,ses_46891f6cdc98
pev_53048dc3,room_type,rmt_ca1974aa,cty_cf1c6ac5,search,2026-01-23T23:40:00+05:30,2026-05-23,120,call_centre,2,4299.40,INR,0,ses_edff0fc6b7b4
pev_2641e68a,flight_fare,far_9f85b158,cty_8b6b1652,search,2025-10-28T12:09:00+05:30,2025-11-11,14,mobile_app,1,41750.59,INR,0,ses_da98dbf05b37
pev_103b3fb4,room_type,rmt_bffdc2e6,cty_009c9fd2,abandon,2026-03-15T09:10:00+05:30,2026-05-14,60,call_centre,4,9656.59,LKR,0,ses_b742136cdb7c
pev_74a4617d,room_type,rmt_ad2452fd,cty_0b92e2e7,abandon,2025-08-23T23:47:00+05:30,2025-12-21,120,mobile_app,1,17065.99,INR,0,ses_1b42c14a9490
pev_2c8177c3,room_type,rmt_04e2744e,cty_718f03c7,view,2026-07-09T15:35:00+05:30,2026-07-10,1,web,2,7753.67,INR,0,ses_fff56cc525f3
pev_06557663,flight_fare,far_9d8500f4,cty_718f03c7,search,2025-09-14T03:09:00+05:30,2025-09-21,7,mobile_app,2,,,0,ses_2a9f941fc61f
pev_c8a031a4,room_type,rmt_8cffb570,cty_590d4b7b,booking,2026-01-07T12:49:00+05:30,2026-02-06,30,web,6,17951.76,INR,1,ses_f2c2475a5171
pev_6f8965c0,room_type,rmt_ba37d6d6,cty_10cbee86,search,2026-08-18T00:20:00+05:30,2026-08-19,1,web,1,,,0,ses_f559827aa421
pev_b825c942,room_type,rmt_eb54fcb4,cty_7cb0b529,search,2026-04-07T22:25:00+05:30,2026-04-10,3,web,2,2819.10,INR,0,ses_d771bc81f37b
pev_de45d877,room_type,rmt_4be4b5c2,cty_5698a7ab,abandon,2025-09-23T16:33:00+05:30,2025-09-24,1,web,3,4803.62,INR,0,ses_409ae6d1bf74
pev_e513fe4a,room_type,rmt_acc1af70,cty_0b7f5985,search,2025-12-21T08:16:00+05:30,2025-12-28,7,web,3,,,0,ses_e984fef2acdf
pev_859a3e0a,flight_fare,far_7a33b2fa,cty_f8b75f8e,search,2026-05-27T17:56:00+05:30,2026-05-28,1,mobile_app,2,,,0,ses_5a3651ac2dff
pev_7f638fd2,room_type,rmt_b4e8bb06,cty_51a149b7,view,2026-01-14T14:27:00+05:30,2026-01-28,14,mobile_app,2,13533.07,JPY,0,ses_cdcc8b25dc00
pev_7a4c2acd,room_type,rmt_8cffb570,cty_590d4b7b,booking,2026-07-02T06:23:00+05:30,2026-07-09,7,web,3,12380.92,INR,1,ses_7f1aeb335a77
pev_00f50582,room_type,rmt_bc84cb85,cty_f8b75f8e,abandon,2026-01-26T12:46:00+05:30,2026-01-29,3,mobile_app,2,4889.63,INR,0,ses_0953d1737db5
pev_fc05b6c6,flight_fare,far_06ce0cf5,cty_c07454f1,search,2026-08-14T15:14:00+05:30,2026-08-21,7,web,2,,,0,ses_bf606934182f
pev_a2f6ea24,room_type,rmt_47767cdd,cty_076e8e86,cancellation,2025-10-09T13:40:00+05:30,2025-10-10,1,mobile_app,1,6140.15,INR,0,ses_ebb8effc4ce1
pev_5056fa21,room_type,rmt_abcb8af5,cty_3503e391,booking,2026-03-24T14:05:00+05:30,2026-07-22,120,mobile_app,4,7454.54,INR,1,ses_7cfcbaab0ed7
pev_42b7aedf,room_type,rmt_abcb8af5,cty_3503e391,cancellation,2026-07-09T00:14:00+05:30,2026-09-07,60,mobile_app,2,5819.29,INR,0,ses_06edb768ee84
pev_bd87770e,flight_fare,far_45e126e1,cty_c07454f1,cancellation,2026-02-07T14:22:00+05:30,2026-04-08,60,mobile_app,2,10876.27,INR,0,ses_d764858493d4
pev_557bc34c,room_type,rmt_bb92cf57,cty_7be8559f,view,2026-07-28T21:56:00+05:30,2026-08-04,7,mobile_app,2,3190.84,INR,0,ses_e5a0d85ca35b
pev_768ab1a5,room_type,rmt_f41a96ee,cty_0d062a51,search,2026-04-17T06:45:00+05:30,2026-05-17,30,partner,1,,,0,ses_215b9afad3ad
pev_888121ed,room_type,rmt_3882e37c,cty_7be8559f,view,2026-05-07T07:37:00+05:30,2026-05-21,14,mobile_app,2,2968.43,INR,0,ses_78f8b3276f97
pev_7634f8a4,room_type,rmt_fdc49e70,cty_67ee7f6f,booking,2026-06-09T17:08:00+05:30,2026-06-16,7,mobile_app,1,6664.27,INR,1,ses_634399f8b357
pev_9ed890ed,flight_fare,far_d48fc948,cty_718f03c7,search,2026-06-10T13:06:00+05:30,2026-06-11,1,web,6,,,0,ses_689f7a2a239e
pev_4b7280e3,flight_fare,far_3a25bdcc,cty_7cb0b529,view,2026-02-17T09:15:00+05:30,2026-02-20,3,web,3,7493.74,INR,0,ses_4f865ecab721
pev_deeb6837,flight_fare,far_0fc41b9a,cty_36afaa5c,booking,2025-11-28T23:52:00+05:30,2025-12-05,7,mobile_app,2,32592942.68,IDR,1,ses_d6a4f0e781cd
pev_88247e65,room_type,rmt_4d763b85,cty_9aa02925,search,2026-06-16T04:37:00+05:30,2026-06-19,3,mobile_app,1,,,0,ses_aab9957aa508
pev_34b3033f,room_type,rmt_712b5e11,cty_828a7777,search,2025-10-05T10:17:00+05:30,2025-10-08,3,web,2,21589.06,INR,0,ses_88d14d9db872
pev_f18e8814,room_type,rmt_48c1970b,cty_9327d518,booking,2025-11-08T06:13:00+05:30,2025-11-15,7,web,4,5765.09,INR,1,ses_26d3c0f089a1
pev_de9df9d0,room_type,rmt_b80932d3,cty_95d040d8,search,2026-03-10T21:06:00+05:30,2026-03-11,1,web,1,,,0,ses_42626b0d6540
pev_a442bd86,room_type,rmt_066230cc,cty_009c9fd2,view,2026-01-25T01:08:00+05:30,2026-01-28,3,web,2,14819.58,LKR,0,ses_b7fac3b4e5e1
pev_2f8126ed,flight_fare,far_d48fc948,cty_718f03c7,search,2025-08-30T22:04:00+05:30,2025-09-02,3,mobile_app,1,,,0,ses_c5931b32dae8
pev_0403b076,flight_fare,far_ec71e6f4,cty_8b6b1652,search,2025-10-30T02:15:00+05:30,2025-11-06,7,agent,4,,,0,ses_b0add08e9fd8
pev_8cf6b6c3,room_type,rmt_74cb0474,cty_076e8e86,view,2026-05-26T10:50:00+05:30,2026-07-25,60,web,4,8073.73,INR,0,ses_7b630f5a8f08
pev_85bbd280,flight_fare,far_b314ac41,cty_621f4a84,booking,2026-07-21T10:53:00+05:30,2026-08-04,14,mobile_app,4,38116.67,INR,1,ses_e98d598f7ceb
pev_2e29919a,room_type,rmt_eea5cfbe,cty_ab50efee,cancellation,2025-08-31T16:15:00+05:30,2025-09-30,30,mobile_app,1,15041.09,INR,0,ses_d766608876b7
pev_bb08bd81,room_type,rmt_4b888cdb,cty_10cbee86,search,2026-02-10T10:19:00+05:30,2026-02-11,1,mobile_app,3,8313.22,INR,0,ses_a11b6ab93bb8
pev_49a8f78a,room_type,rmt_67ee73c1,cty_9aa02925,search,2026-03-15T14:27:00+05:30,2026-03-18,3,mobile_app,2,9579.24,MVR,0,ses_73b943aef5ab
pev_3d923ddc,room_type,rmt_050e238e,cty_0d9ab6ff,view,2025-10-04T02:11:00+05:30,2025-10-11,7,web,2,18051.50,INR,0,ses_869c6a90a9c3
pev_a413ed5d,flight_fare,far_e744d8c3,cty_621f4a84,view,2025-12-23T15:30:00+05:30,2025-12-30,7,mobile_app,4,11022.13,INR,0,ses_a7a2b8a267d5
pev_e614f2ba,room_type,rmt_546d32f3,cty_17b8ef2f,search,2025-08-12T07:14:00+05:30,2025-08-26,14,web,3,6873.57,INR,0,ses_6a74b994d737
pev_36f92325,flight_fare,far_0b4c3d5d,cty_7b89639e,booking,2025-11-23T11:26:00+05:30,2025-12-07,14,web,2,926.26,AED,1,ses_2d7a59b3286d
pev_5f61f54c,room_type,rmt_2db0c6c3,cty_b43cdd57,search,2026-06-15T10:58:00+05:30,2026-07-15,30,mobile_app,2,5597.13,INR,0,ses_66746bbca422
pev_a2e8917b,flight_fare,far_d2606f3a,cty_ab50efee,search,2026-01-17T22:16:00+05:30,2026-03-18,60,web,4,,,0,ses_110fe48453fb
pev_47910393,room_type,rmt_1b8a9b54,cty_0b7f5985,view,2026-02-20T15:10:00+05:30,2026-06-20,120,call_centre,2,10217.64,CHF,0,ses_ed14648cdca0
pev_d808cbab,flight_fare,far_327f9fff,cty_c07454f1,search,2026-04-30T06:53:00+05:30,2026-05-30,30,mobile_app,2,39532.76,INR,0,ses_07503b090f9f
pev_e50d172e,room_type,rmt_51187086,cty_c0f2d9de,search,2025-08-11T06:08:00+05:30,2025-10-10,60,partner,3,,,0,ses_239a17480550
pev_4d5b94cc,room_type,rmt_58db3ea9,cty_0b7f5985,view,2025-08-11T19:17:00+05:30,2025-10-10,60,mobile_app,2,8122.26,CHF,0,ses_69ca25a350fa
pev_4e17a98f,room_type,rmt_da84c2a1,cty_3503e391,search,2026-06-11T08:07:00+05:30,2026-06-12,1,web,2,1457.29,INR,0,ses_39c0307b1526
pev_3e7ae2d6,room_type,rmt_a4e11464,cty_cfec17b6,search,2025-12-27T00:17:00+05:30,2025-12-28,1,web,3,,,0,ses_f3cead94ff63
pev_45b77861,flight_fare,far_6a66d671,cty_95e7c8ca,cancellation,2025-11-03T10:59:00+05:30,2025-11-06,3,web,4,6441.74,INR,0,ses_6542bbf656f9
pev_3bceb9f9,room_type,rmt_e092be55,cty_67ee7f6f,view,2026-04-20T03:26:00+05:30,2026-05-04,14,agent,4,16573.68,INR,0,ses_d5e7d75c9f25
pev_ef6dad14,flight_fare,far_0d891765,cty_c07454f1,search,2025-11-23T23:10:00+05:30,2025-11-26,3,mobile_app,4,10291.64,INR,0,ses_384a8d4b7da6
pev_497bdf2c,flight_fare,far_a672f85a,cty_905fd8a1,search,2025-09-25T18:20:00+05:30,2025-11-24,60,web,6,416.96,SGD,0,ses_54266111bd5c
pev_d4191b59,room_type,rmt_3c54b927,cty_c9f34ba7,search,2026-01-06T22:43:00+05:30,2026-01-09,3,web,1,,,0,ses_1b8c0286b87a
pev_686df397,room_type,rmt_585c4ce8,cty_a50bc5dd,search,2025-09-15T03:31:00+05:30,2025-09-22,7,web,2,,,0,ses_1bd234af747e
pev_b1523468,room_type,rmt_7ff54089,cty_0b7f5985,booking,2026-07-22T10:33:00+05:30,2026-07-25,3,agent,2,3996.56,CHF,1,ses_30407a4d4645
pev_26bf939a,room_type,rmt_48c1970b,cty_9327d518,search,2025-12-08T09:34:00+05:30,2026-04-07,120,call_centre,2,4635.45,INR,0,ses_ef55de6d2f70
pev_e54fcd99,room_type,rmt_1b395694,cty_cfec17b6,booking,2026-05-08T07:10:00+05:30,2026-05-22,14,web,3,23349.72,INR,1,ses_fc99132231ae
pev_aacff6ff,room_type,rmt_bae3f771,cty_cf1c6ac5,view,2026-05-11T22:03:00+05:30,2026-05-18,7,web,2,5963.63,INR,0,ses_3d72d65d1f2e
